Time (s),Voltage (V)
1.3071289062500002e-09,-0.0010519023339578008
1.3072509765625e-09,-0.00021640505991295928
1.307373046875e-09,-0.0019737157622152467
1.3074951171875002e-09,0.0018386487340758956
1.3076171875e-09,-0.0015872307364227668
1.3077392578125e-09,0.00018856529645249463
1.3078613281250001e-09,-0.0026827809163253386
1.3079833984375e-09,0.00047644450060733875
1.30810546875e-09,-0.0025239349832596675
1.3082275390625001e-09,0.007757910359785013
1.3083496093750002e-09,1.1088264765313187e-05
1.3084716796875e-09,0.005310509296157284
1.30859375e-09,-0.005443547928672992
1.3087158203125001e-09,-0.0005836564656017219
1.308837890625e-09,0.005034169578986567
1.3089599609375e-09,0.0007931421528820804
1.3090820312500001e-09,0.0019227412060884666
1.3092041015625002e-09,-0.0034932045712949044
1.309326171875e-09,-0.0005639287387849914
1.3094482421875e-09,0.004346420848984686
1.3095703125000002e-09,0.0023655284999699023
1.3096923828125e-09,-0.0032254468470434504
1.309814453125e-09,-0.002505011930353755
1.3099365234375001e-09,0.0012816157418451915
1.31005859375e-09,0.0005707091147394282
1.3101806640625e-09,0.0012375906691437085
1.3103027343750001e-09,-0.004436687175586821
1.3104248046875002e-09,0.0004792314249394802
1.310546875e-09,0.004237758294779602
1.3106689453125e-09,0.0025476252587312864
1.3107910156250001e-09,-0.0001418919058490528
1.3109130859375e-09,-0.0006814622718182902
1.31103515625e-09,-0.0034519166230119703
1.3111572265625001e-09,0.004070083994055844
1.3112792968750002e-09,-0.001192414105901666
1.3114013671875e-09,0.0038716769332134754
1.3115234375e-09,-0.0030710196361912303
1.3116455078125002e-09,0.0030077959261627413
1.311767578125e-09,-0.002929309212166475
1.3118896484375e-09,0.0012621555141734632
1.3120117187500001e-09,0.0007437727491166914
1.3121337890625e-09,-0.0029836716064837983
1.312255859375e-09,-0.0018575803454875404
1.3123779296875001e-09,-0.0012729709686454252
1.3125000000000002e-09,-0.002322476465866009
1.3126220703125e-09,0.002222139418026357
1.312744140625e-09,0.002511338790310622
1.3128662109375001e-09,0.003157829915749898
1.31298828125e-09,-0.0017310356028467592
1.3131103515625e-09,0.001446564159743059
1.3132324218750001e-09,7.159091470733314e-05
1.3133544921875002e-09,-0.0004243662434260375
1.3134765625e-09,-0.002247194205304974
1.3135986328125e-09,0.0007817799682366537
1.3137207031250002e-09,0.002578827658750751
1.3138427734375e-09,0.004262161639249286
1.31396484375e-09,-0.00292183371746704
1.3140869140625001e-09,0.005404819590919659
1.314208984375e-09,0.001421646352486149
1.3143310546875e-09,-0.00013407259333110907
1.3144531250000001e-09,-0.0007169730635651341
1.3145751953125002e-09,9.444743399190753e-05
1.314697265625e-09,0.0027043313127593505
1.3148193359375e-09,-0.0005168115219182586
1.3149414062500001e-09,-0.0015192615468205709
1.3150634765625e-09,0.00048636085514927813
1.315185546875e-09,-0.00398191358605908
1.3153076171875001e-09,-0.0019746717400298004
1.3154296875e-09,0.0004899984742329213
1.3155517578125e-09,-0.0030134604967486526
1.315673828125e-09,0.0014872434621500347
1.3157958984375002e-09,-0.001875297325439352
1.31591796875e-09,0.00048604173118696464
1.3160400390625e-09,-0.003634520036813572
1.3161621093750001e-09,-0.0019241034994469182
1.3162841796875e-09,-0.0031003434655671727
1.31640625e-09,0.005613081244838266
1.3165283203125001e-09,-0.0011341755001767306
1.3166503906250002e-09,0.0011490182060239066
1.3167724609375e-09,0.003333594902705512
1.31689453125e-09,0.002622326234386869
1.3170166015625001e-09,0.004946777908004247
1.317138671875e-09,-0.0011619180428244739
1.3172607421875e-09,-0.0018675386045717967
1.3173828125000001e-09,0.0008779723105401848
1.3175048828125e-09,-0.0008007773209420435
1.317626953125e-09,0.0003986254639424136
1.3177490234375e-09,-0.00093652723943372
1.3178710937500002e-09,0.0007240035920247898
1.3179931640625e-09,-0.0032726962956145665
1.318115234375e-09,0.002781332345051716
1.3182373046875001e-09,-0.001668908706454688
1.318359375e-09,-0.004500652166526578
1.3184814453125e-09,0.0021005560118411916
1.3186035156250001e-09,-0.0022965492409171475
1.3187255859375002e-09,-0.0025588105483589437
1.31884765625e-09,0.003891238861850597
1.3189697265625e-09,0.0005842611708003544
1.3190917968750002e-09,0.003644128923550213
1.3192138671875e-09,-0.0035494141360095767
1.3193359375e-09,-0.0017949876878118104
1.3194580078125001e-09,-0.005200144564380225
1.319580078125e-09,0.00411266092741097
1.3197021484375e-09,-0.0034062801071142253
1.31982421875e-09,-0.000935336470667943
1.3199462890625002e-09,0.0015330432431090958
1.320068359375e-09,-0.00439061439871185
1.3201904296875e-09,0.003908586155554658
1.3203125000000001e-09,-0.0029922041148387236
1.3204345703125e-09,0.0011595825891345171
1.320556640625e-09,-0.00017507092076224685
1.3206787109375001e-09,0.004495937288843175
1.3208007812500002e-09,-0.005875481208408687
1.3209228515625e-09,0.0007532758681589791
1.321044921875e-09,-0.0017661654557513185
1.3211669921875002e-09,0.0009229138064927437
1.3212890625e-09,0.00045864399421840325
1.3214111328125e-09,0.0017719706705040948
1.3215332031250001e-09,0.0006606215152817278
1.3216552734375e-09,-0.0015854900915409037
1.32177734375e-09,0.002216281385728097
1.3218994140625e-09,-0.005642061092337203
1.3220214843750002e-09,0.003940293286523307
1.3221435546875e-09,0.0012231780922614124
1.322265625e-09,-0.0023398112701020646
1.3223876953125001e-09,-0.0025298229702609113
1.322509765625e-09,-0.002954493767238154
1.3226318359375e-09,-0.0027353182772412135
1.3227539062500001e-09,-0.002595802199861228
1.3228759765625002e-09,0.003091648002456515
1.322998046875e-09,0.0005600339448626686
1.3231201171875e-09,0.0028247810136924115
1.3232421875000002e-09,-0.0006937064566414304
1.3233642578125e-09,-0.002876467228688211
1.323486328125e-09,-0.005465151890062143
1.3236083984375001e-09,0.0032354865021046665
1.32373046875e-09,0.00023894087286698202
1.3238525390625e-09,0.002478587994920672
1.3239746093750001e-09,0.0032283870203423663
1.3240966796875002e-09,0.0012117431528167904
1.32421875e-09,0.005046178655023615
1.3243408203125e-09,-0.0003814435145854169
1.3244628906250001e-09,0.0026116149300378483
1.3245849609375e-09,0.0029239364273666983
1.32470703125e-09,-0.004945249489602553
1.3248291015625001e-09,-0.0012907946135822905
1.3249511718750002e-09,0.0025871483053403663
1.3250732421875e-09,0.0016692793907504856
1.3251953125e-09,0.002124398718311705
1.3253173828125002e-09,0.004951545461531304
1.325439453125e-09,-0.007596324315683219
1.3255615234375e-09,0.001473331930744118
1.3256835937500001e-09,0.004155228106843015
1.3258056640625e-09,0.004070529504111657
1.325927734375e-09,-0.0009697213235926886
1.3260498046875001e-09,0.006816470532585016
1.3261718750000002e-09,-0.002644183669048391
1.3262939453125e-09,0.0028400143828463714
1.326416015625e-09,-0.004576357242030016
1.3265380859375001e-09,-0.0014909480415582993
1.32666015625e-09,-0.004854566187845117
1.3267822265625e-09,0.0017616369901622272
1.3269042968750001e-09,-0.002487784588165519
1.3270263671875002e-09,-0.0014476019259205965
1.3271484375e-09,0.0019303960895223717
1.3272705078125e-09,-0.006814105215587773
1.3273925781250002e-09,0.0007027168834287108
1.3275146484375e-09,-0.0017504549987321922
1.32763671875e-09,-0.004130194015412467
1.3277587890625001e-09,-0.0029458488430719352
1.327880859375e-09,-0.003913396766485383
1.3280029296875e-09,-0.0036024175472519817
1.3281250000000001e-09,0.0001930889891731498
1.3282470703125002e-09,0.003543719845337057
1.328369140625e-09,-0.002813099951080069
1.3284912109375e-09,-0.002469055114803726
1.3286132812500001e-09,-0.0007947520853716194
1.3287353515625e-09,-0.0005184160064314841
1.328857421875e-09,0.006628351698307086
1.3289794921875001e-09,-0.00011675242896560717
1.3291015625000002e-09,0.0011021398162718177
1.3292236328125e-09,-0.0025972720654703933
1.329345703125e-09,0.0017501644352681768
1.3294677734375002e-09,0.0011582249946119805
1.32958984375e-09,-0.0004144385991661762
1.3297119140625e-09,-0.00303777120271395
1.3298339843750001e-09,0.0006265478384694988
1.3299560546875e-09,-0.0015377093114867543
1.330078125e-09,0.0034107089306039578
1.3302001953125001e-09,0.0008449405244347554
1.3303222656250002e-09,-0.0069405993912292465
1.3304443359375e-09,0.005513716901486248
1.33056640625e-09,0.0025546909511383257
1.3306884765625001e-09,-0.003049311020537628
1.330810546875e-09,0.0004081140495106318
1.3309326171875e-09,0.0006586701020625905
1.3310546875000001e-09,-0.0063082754371658
1.3311767578125002e-09,0.00010643540043402805
1.331298828125e-09,-0.0012935730300217782
1.3314208984375e-09,-0.0033155881570397423
1.3315429687500002e-09,-0.00685291856336553
1.3316650390625e-09,-0.0013617371422208026
1.331787109375e-09,0.001677095732960451
1.3319091796875001e-09,0.00566322770296912
1.33203125e-09,-0.0013568439607365807
1.3321533203125e-09,-0.00091182722786717
1.3322753906250001e-09,0.001732829355546341
1.3323974609375002e-09,0.001653744561008979
1.33251953125e-09,-6.828029371947222e-05
1.3326416015625e-09,0.0016160161592949673
1.3327636718750001e-09,-0.0004098378121573503
1.3328857421875e-09,0.0013992788573009972
1.3330078125e-09,-0.0006148876626705158
1.3331298828125001e-09,0.0018708328348953074
1.3332519531250002e-09,0.006163041230251998
1.3333740234375e-09,0.00026402783787416253
1.33349609375e-09,0.002563865356583992
1.3336181640625002e-09,-0.001769564074937428
1.333740234375e-09,0.001463178280146567
1.3338623046875e-09,0.0015326663906341858
1.3339843750000001e-09,-0.0015675883429347509
1.3341064453125e-09,0.003024069825610146
1.334228515625e-09,0.007223220513480729
1.3343505859375001e-09,0.0012629623313244207
1.3344726562500002e-09,0.003925828482934338
1.3345947265625e-09,-0.0033918084252379387
1.334716796875e-09,-0.00047856188165406905
1.3348388671875001e-09,-0.0011026823647334537
1.3349609375e-09,-0.0018012179238460892
1.3350830078125e-09,-0.0010587094901226446
1.3352050781250001e-09,0.0008276989641547069
1.3353271484375002e-09,0.0023641160309479867
1.33544921875e-09,-0.003720380945334549
1.3355712890625e-09,0.002948552325358205
1.3356933593750002e-09,0.0080376437457781
1.3358154296875e-09,-0.0011686477485713734
1.3359375e-09,0.0005329023107458654
1.3360595703125001e-09,0.004501376763412883
1.336181640625e-09,0.0036329637335614545
1.3363037109375e-09,-0.0026282253002813567
1.3364257812500001e-09,0.0044028471120895534
1.3365478515625002e-09,0.003791321252596299
1.336669921875e-09,0.00321407650076152
1.3367919921875e-09,-0.00019564516634390508
1.3369140625000001e-09,0.0005083485100930133
1.3370361328125e-09,-0.0035379955322765045
1.337158203125e-09,0.0020620050878735266
1.3372802734375001e-09,-0.0008259934912642884
1.3374023437500002e-09,-0.00225911363606755
1.3375244140625e-09,0.0003131851944995138
1.337646484375e-09,-0.0006568691541475147
1.3377685546875002e-09,-0.0008846419464303505
1.337890625e-09,0.005249013434979797
1.3380126953125e-09,0.0024436917606539877
1.3381347656250001e-09,-0.004646983793398996
1.3382568359375e-09,-4.6177142476273545e-06
1.33837890625e-09,0.0002827321136654057
1.3385009765625001e-09,0.0028672459687979594
1.3386230468750002e-09,0.0008987694036257861
1.3387451171875e-09,-0.0006557347938592021
1.3388671875e-09,-4.574261907474949e-05
1.3389892578125001e-09,-0.00022423132081720568
1.339111328125e-09,-0.0025268242832091246
1.3392333984375e-09,0.0021959088018055285
1.3393554687500001e-09,-0.0029834564665475486
1.3394775390625002e-09,0.0025159279485954256
1.339599609375e-09,-0.005340239951506811
1.3397216796875e-09,0.00549356492619311
1.3398437500000002e-09,0.006814466979642833
1.3399658203125e-09,0.003975303346646927
1.340087890625e-09,-0.0007323310477251861
1.3402099609375001e-09,0.005954761193092547
1.34033203125e-09,-0.00011417098792412556
1.3404541015625e-09,-0.005990078417351909
1.3405761718750001e-09,0.0021827970130359367
1.3406982421875002e-09,0.002462521677184291
1.3408203125e-09,0.0064593044060843085
1.3409423828125e-09,0.0009688193570433145
1.3410644531250001e-09,-0.0009261014132388915
1.3411865234375e-09,0.005686077684325701
1.34130859375e-09,0.004321922538007894
1.3414306640625001e-09,-0.005226628633646736
1.3415527343750002e-09,0.002960220617461457
1.3416748046875e-09,0.0028303787888478
1.341796875e-09,0.005064118224447981
1.3419189453125002e-09,-0.0037203426255812575
1.342041015625e-09,-0.0042271970945468714
1.3421630859375e-09,0.0013798971794778735
1.3422851562500001e-09,-0.001524760869926642
1.3424072265625e-09,-0.004629210555898431
1.342529296875e-09,0.001195604547664552
1.3426513671875001e-09,0.004445356043666301
1.3427734375000002e-09,-0.0014747226467469556
1.3428955078125e-09,0.0045658854486186895
1.343017578125e-09,0.002274072444228677
1.3431396484375001e-09,0.00024630389257300446
1.34326171875e-09,-0.0008489505934813146
1.3433837890625e-09,-0.0021327038472771587
1.3435058593750001e-09,-0.0028099477829591855
1.3436279296875002e-09,0.006126949619248825
1.34375e-09,-0.0012628540749303127
1.3438720703125e-09,0.0037277224258754835
1.3439941406250002e-09,0.004836689289799806
1.3441162109375e-09,0.0027410699667571887
1.34423828125e-09,0.004198961486199337
1.3443603515625001e-09,-0.0040042526448201
1.344482421875e-09,-0.002657252781039895
1.3446044921875e-09,0.003775934219731615
1.3447265625000001e-09,-0.0040940558290323515
1.3448486328125002e-09,-0.0025391622583914334
1.344970703125e-09,-0.0021395884678168955
1.3450927734375e-09,-0.001197541240622172
1.3452148437500001e-09,0.001837418960905052
1.3453369140625e-09,0.004807689661896205
1.345458984375e-09,-0.0029487911196140774
1.3455810546875001e-09,-0.0020104417309558553
1.3457031250000002e-09,0.0035571154938605102
1.3458251953125e-09,0.0011931638389852863
1.345947265625e-09,-0.0004396577996119183
1.3460693359375002e-09,-0.0024938614267519285
1.34619140625e-09,0.00502166979638703
1.3463134765625e-09,0.0017914472366631446
1.3464355468750001e-09,-0.001530124007377509
1.3465576171875e-09,0.005211375269020348
1.3466796875e-09,0.005734462525194596
1.3468017578125001e-09,-6.78275982708513e-05
1.3469238281250002e-09,-0.0022144019213962895
1.3470458984375e-09,0.0020426263903414515
1.34716796875e-09,0.0011262189486488416
1.3472900390625001e-09,-0.005769354620874827
1.347412109375e-09,0.00013638944357705665
1.3475341796875e-09,-0.004186176192538232
1.3476562500000001e-09,-0.0003584537123376339
1.3477783203125002e-09,0.0017814122889886356
1.347900390625e-09,0.004810387216325759
1.3480224609375e-09,-0.004505543500305526
1.3481445312500002e-09,-0.0005066071225743626
1.3482666015625e-09,-0.0021157451554514382
1.348388671875e-09,0.004592670583535778
1.3485107421875001e-09,-0.0016082581269984376
1.3486328125e-09,0.0022171603135360254
1.3487548828125e-09,-0.001146715598673515
1.3488769531250001e-09,-0.0010898906581417803
1.3489990234375002e-09,0.0017059470262757994
1.34912109375e-09,0.0017727460451085419
1.3492431640625e-09,-0.0004801787164489795
1.3493652343750002e-09,0.0010726392226343316
1.3494873046875e-09,0.0012136902149204724
1.349609375e-09,-0.002950432111873477
1.3497314453125001e-09,-0.002532890222547266
1.3498535156250002e-09,0.004588990129269514
1.3499755859375e-09,-0.0013897134839495995
1.35009765625e-09,-0.0009453611699741371
1.3502197265625002e-09,-0.001139329067191061
1.350341796875e-09,-0.0005644822751859188
1.3504638671875e-09,0.0005631262341508236
1.3505859375000001e-09,0.0007559430251666712
1.3507080078125e-09,0.002413396364497533
1.350830078125e-09,0.004344054245350525
1.3509521484375001e-09,0.0017270786582675981
1.3510742187500002e-09,0.0036126152138000363
1.3511962890625e-09,0.0031796316325717095
1.351318359375e-09,0.008148563383330412
1.3514404296875002e-09,0.006053728179491898
1.3515625e-09,0.0018585256650281725
1.3516845703125e-09,0.001988369869441797
1.3518066406250001e-09,0.0011940448370844623
1.3519287109375e-09,-0.002989904983825771
1.35205078125e-09,-0.004366146406583085
1.3521728515625e-09,-0.0007962467105569387
1.3522949218750002e-09,0.00037768041635207486
1.3524169921875e-09,-0.0002183095914231179
1.3525390625e-09,-0.004953232521186316
1.3526611328125001e-09,0.0002481054403247177
1.352783203125e-09,-0.0004675456302498006
1.3529052734375e-09,0.005585732509713403
1.3530273437500001e-09,-0.002426833817290438
1.3531494140625002e-09,-0.0004094815914736313
1.353271484375e-09,-0.006033429050344638
1.3533935546875e-09,0.0017124612683621103
1.3535156250000002e-09,0.0023473248246770884
1.3536376953125e-09,0.0023470062874925463
1.353759765625e-09,0.0023094227456666424
1.3538818359375001e-09,0.0018834872125054482
1.35400390625e-09,0.005395575560779754
1.3541259765625e-09,0.004231982157954833
1.354248046875e-09,-0.0014123435695594091
1.3543701171875002e-09,0.004370686814255466
1.3544921875e-09,0.00043385217628096046
1.3546142578125e-09,0.0004121770687592446
1.3547363281250001e-09,-0.0014512396455260202
1.3548583984375e-09,0.0036644435958341666
1.35498046875e-09,-0.0032850127378337562
1.3551025390625001e-09,-0.0009509134157337425
1.3552246093750002e-09,-0.0032267659544953685
1.3553466796875e-09,0.001464064329439864
1.35546875e-09,0.0016168562862894026
1.3555908203125002e-09,0.0031136121211533807
1.355712890625e-09,0.0007637535082574315
1.3558349609375e-09,-0.0023919166252967285
1.3559570312500001e-09,0.002799780607621778
1.3560791015625e-09,0.0029056181280174564
1.356201171875e-09,0.002586897438901958
1.3563232421875001e-09,0.002385747804926237
1.3564453125000002e-09,0.0008764703834367336
1.3565673828125e-09,0.004167973587568353
1.356689453125e-09,-0.0036476409341181515
1.3568115234375001e-09,-0.003531698455834397
1.35693359375e-09,-0.0006307641292221372
1.3570556640625e-09,-0.003233443029962267
1.3571777343750001e-09,-0.0011532264487875783
1.3572998046875002e-09,0.005868927004047771
1.357421875e-09,0.003941483822455229
1.3575439453125e-09,0.0006082021134614971
1.3576660156250002e-09,0.00041039391065417024
1.3577880859375e-09,-0.0005775790276871981
1.35791015625e-09,0.0013189824844312239
1.3580322265625001e-09,-0.00048279693635760556
1.358154296875e-09,0.0017315716411769415
1.3582763671875e-09,0.001072009076938136
1.3583984375000001e-09,-0.0027598418954435052
1.3585205078125002e-09,0.002428706403777517
1.358642578125e-09,-0.0037039161698956143
1.3587646484375e-09,0.001356354333509273
1.3588867187500001e-09,-0.0008985012391679416
1.3590087890625e-09,0.0036894584170379307
1.359130859375e-09,-0.00021740803290857985
1.3592529296875001e-09,0.001804618114018647
1.3593750000000002e-09,0.005783408598565046
1.3594970703125e-09,-0.0008747307955807274
1.359619140625e-09,0.0007623672656152431
1.3597412109375002e-09,-0.001016199327075207
1.35986328125e-09,0.007901009932174035
1.3599853515625e-09,0.001019955118254752
1.3601074218750001e-09,0.003910973247840411
1.3602294921875e-09,-0.00040073001155961326
1.3603515625e-09,-0.0016196054799050676
1.3604736328125001e-09,0.004450332235090143
1.3605957031250002e-09,-0.00044992058951925327
1.3607177734375e-09,0.003210704074415352
1.36083984375e-09,-0.0011302475280488195
1.3609619140625001e-09,0.00039312801410617545
1.361083984375e-09,-0.0015591943769108325
1.3612060546875e-09,0.0014938122575279729
1.3613281250000001e-09,-0.0014896515149306533
1.3614501953125002e-09,-0.006254831916548029
1.361572265625e-09,0.002060967424782642
1.3616943359375e-09,-0.0009916658089291893
1.3618164062500002e-09,-0.0016695654464292777
1.3619384765625e-09,-0.005299027560532531
1.362060546875e-09,0.0017651568240884816
1.3621826171875001e-09,-0.0012565119175691874
1.3623046875e-09,-0.00107097725999314
1.3624267578125e-09,0.0063846439033106534
1.3625488281250001e-09,-0.0038419204567106276
1.3626708984375002e-09,-0.0012281326948875722
1.36279296875e-09,-0.005105023982577103
1.3629150390625e-09,0.00042349800974529584
1.3630371093750001e-09,0.0020868215707326742
1.3631591796875e-09,-0.0047107895964739925
1.36328125e-09,-0.0030144618671371134
1.3634033203125001e-09,-0.005021803930983332
1.3635253906250002e-09,-0.002246232586338839
1.3636474609375e-09,-0.005728153312583535
1.36376953125e-09,0.0014926264234188483
1.3638916015625002e-09,0.0021899202758406816
1.364013671875e-09,0.004094842052705136
1.3641357421875e-09,0.0029698352798887594
1.3642578125000001e-09,0.0038436568945835214
1.3643798828125e-09,-0.0009398444950534388
1.364501953125e-09,-0.0013122600865967434
1.3646240234375001e-09,-0.0012637758257670842
1.3647460937500002e-09,-0.001404878837657345
1.3648681640625e-09,-0.002630927338864006
1.364990234375e-09,0.004677621247183085
1.3651123046875001e-09,0.0039951113618025965
1.365234375e-09,0.004316368903980347
1.3653564453125e-09,-0.003911595062703716
1.3654785156250001e-09,0.0020566835186905104
1.3656005859375002e-09,0.0015145240905990345
1.36572265625e-09,-0.0010030642890474883
1.3658447265625e-09,0.001739094318140266
1.3659667968750002e-09,-0.0021877607789061644
1.3660888671875e-09,-0.004154343677082426
1.3662109375e-09,0.0009153796865383652
1.3663330078125001e-09,-0.0005701364664525115
1.366455078125e-09,0.0019443162096751902
1.3665771484375e-09,-0.00026108533065022333
1.3666992187500001e-09,-0.001609171891130187
1.3668212890625002e-09,0.0031595567843739304
1.366943359375e-09,-0.0025523008478102564
1.3670654296875e-09,0.00193130336912279
1.3671875000000001e-09,0.0006877558535161266
1.3673095703125e-09,0.0033916571847048766
1.367431640625e-09,-0.008065985067099546
1.3675537109375001e-09,-0.001749220196051815
1.3676757812500002e-09,0.0014777419087197616
1.3677978515625e-09,-0.0032304694872716316
1.367919921875e-09,0.0006758609628910501
1.3680419921875002e-09,-0.001092853130785204
1.3681640625e-09,0.0036229182375562565
1.3682861328125e-09,9.10100091761636e-05
1.3684082031250001e-09,0.004077306060504214
1.3685302734375e-09,-0.00209999803612797
1.36865234375e-09,0.0027176225445914803
1.3687744140625001e-09,-0.00463115334986848
1.3688964843750002e-09,0.0005702083738331402
1.3690185546875e-09,-0.0003721396271289414
1.369140625e-09,-0.00037468911386294304
1.3692626953125001e-09,-0.001141311268079888
1.369384765625e-09,-5.189199221389737e-05
1.3695068359375e-09,-0.0011539112086270805
1.3696289062500001e-09,-0.0009899050746689012
1.3697509765625002e-09,0.002976321200750026
1.369873046875e-09,0.006333702942123033
1.3699951171875e-09,-0.0010075893335110126
1.3701171875000002e-09,3.004722113164445e-05
1.3702392578125e-09,-0.003005079461291603
1.370361328125e-09,-0.002244433035446175
1.3704833984375001e-09,-0.00250123000493918
1.37060546875e-09,0.0064727414524899905
1.3707275390625e-09,-0.0031041842430806683
1.3708496093750001e-09,-0.0021093195385262858
1.3709716796875002e-09,-0.0005356901005333034
1.37109375e-09,0.0014242149191427736
1.3712158203125e-09,0.006977213793160869
1.3713378906250001e-09,0.006002540674015445
1.3714599609375e-09,5.714560458379908e-05
1.37158203125e-09,0.000908228755926334
1.3717041015625001e-09,0.0037605704372522778
1.3718261718750002e-09,0.0008172403652693648
1.3719482421875e-09,7.418535980801032e-06
1.3720703125e-09,-0.006608712681808785
1.3721923828125002e-09,-0.003942024713724761
1.372314453125e-09,-0.000311255097213427
1.3724365234375e-09,-0.002433506275454069
1.3725585937500001e-09,0.006787654854607425
1.3726806640625e-09,0.0009162406428677259
1.372802734375e-09,0.0010837571551408124
1.3729248046875001e-09,0.0007060690700593021
1.3730468750000002e-09,-0.0017063575103722713
1.3731689453125e-09,0.0015196092918792264
1.373291015625e-09,-0.0009061242894616428
1.3734130859375001e-09,0.003711613534149957
1.37353515625e-09,-0.0006019776509444448
1.3736572265625e-09,0.0032071162669746163
1.3737792968750001e-09,-0.0012081992852730529
1.3739013671875002e-09,-0.0006507306916157725
1.3740234375e-09,-0.0022818710647088633
1.3741455078125e-09,0.0023333984475467267
1.3742675781250002e-09,0.0035165101355233205
1.3743896484375e-09,-0.0013864201554249322
1.37451171875e-09,0.00011022388427823006
1.3746337890625001e-09,-0.0015115374748994246
1.374755859375e-09,-0.004114041932302736
1.3748779296875e-09,-0.0037585304057538905
1.3750000000000001e-09,-0.001261651119780264
1.3751220703125002e-09,0.0019159062974534206
1.375244140625e-09,-0.005807850443016863
1.3753662109375e-09,0.0009692991069900811
1.3754882812500001e-09,0.000914596351273763
1.3756103515625e-09,-0.0018147153652984516
1.375732421875e-09,0.001845079286207673
1.3758544921875001e-09,-0.0008801016169979224
1.3759765625000002e-09,0.0010547019279067919
1.3760986328125e-09,-0.0026670450413206702
1.376220703125e-09,0.0010693506222250518
1.3763427734375002e-09,0.00600916514623331
1.37646484375e-09,0.0053035406420922256
1.3765869140625e-09,-0.0014310908967790983
1.3767089843750001e-09,0.0032520915072447878
1.3768310546875e-09,-0.0008910972782707745
1.376953125e-09,-0.0034632376768944347
1.3770751953125001e-09,0.0013730411824931562
1.3771972656250002e-09,0.0012697217125750375
1.3773193359375e-09,-0.000120822493188642
1.37744140625e-09,0.0008036555325749439
1.3775634765625001e-09,-0.003974586646374853
1.377685546875e-09,-0.00030843816300808133
1.3778076171875e-09,0.00205947161297427
1.3779296875000001e-09,0.005634441104746593
1.3780517578125002e-09,-0.004340754202158571
1.378173828125e-09,-0.004486474369405539
1.3782958984375e-09,-0.0036671779372709303
1.3784179687500002e-09,0.0027298456183481056
1.3785400390625e-09,-0.007170580067427993
1.378662109375e-09,0.0035200935166657577
1.3787841796875001e-09,-9.288392563757585e-05
1.37890625e-09,0.0028045880796547717
1.3790283203125e-09,-0.004489139168299883
1.3791503906250001e-09,-0.001649349491404986
1.3792724609375002e-09,-0.0029163465422634262
1.37939453125e-09,0.0013971497270466638
1.3795166015625e-09,-0.000371861482399953
1.3796386718750001e-09,-0.000495959820375127
1.3797607421875e-09,0.0017961711458515494
1.3798828125e-09,-0.005708935785381851
1.3800048828125001e-09,-0.006630902238379555
1.3801269531250002e-09,-0.004705823050056142
1.3802490234375e-09,-0.003495565863496401
1.38037109375e-09,0.0002741238691870282
1.3804931640625002e-09,-0.00023270226429081178
1.380615234375e-09,0.0019387137634570637
1.3807373046875e-09,0.0018155859161862698
1.3808593750000001e-09,0.0010625965612216968
1.3809814453125e-09,-0.0034185429672979567
1.381103515625e-09,0.0029869607544329825
1.3812255859375001e-09,0.0027694452515670963
1.3813476562500002e-09,0.0038146667096513754
1.3814697265625e-09,0.0007930249161284219
1.381591796875e-09,0.0016285108128489673
1.3817138671875002e-09,-0.0012554898397118775
1.3818359375e-09,0.0028488743673227156
1.3819580078125e-09,0.002350498902563362
1.3820800781250001e-09,0.0015471805108179498
1.3822021484375002e-09,-0.0034296662079400697
1.38232421875e-09,0.0033265173343725
1.3824462890625e-09,0.002191799072621227
1.3825683593750002e-09,-0.0015038137822459047
1.3826904296875e-09,-0.004342359096307638
1.3828125e-09,0.0025068052944189016
1.3829345703125001e-09,-0.00048390059113542034
1.383056640625e-09,-0.004699630653365888
1.3831787109375e-09,0.002232183339029058
1.3833007812500001e-09,0.001211448971053213
1.3834228515625002e-09,0.003254144951724974
1.383544921875e-09,0.0020727843027599506
1.3836669921875e-09,-0.0008146995800541565
1.3837890625000002e-09,-0.0027416999955669663
1.3839111328125e-09,0.001138674169876227
1.384033203125e-09,-3.768324367685598e-05
1.3841552734375001e-09,-0.0018389800549961249
1.3842773437500002e-09,-0.004571395709263767
1.3843994140625e-09,0.003366752798241147
1.384521484375e-09,-0.0010414724424315023
1.3846435546875002e-09,-0.002303038725427001
1.384765625e-09,-0.00040254368164282275
1.3848876953125e-09,-0.0020844077237799313
1.3850097656250001e-09,-0.00210767807182128
1.3851318359375e-09,-0.005583917156522661
1.38525390625e-09,0.0033502371282011184
1.3853759765625001e-09,-0.0067503047619361396
1.3854980468750002e-09,-0.002400784585081543
1.3856201171875e-09,0.003058757467543503
1.3857421875e-09,-0.0030114350260075627
1.3858642578125002e-09,-0.0036682123662432013
1.385986328125e-09,0.0016282232159440155
1.3861083984375e-09,0.0027905058967378897
1.3862304687500001e-09,0.00512485599939698
1.3863525390625002e-09,0.0025089490446813544
1.386474609375e-09,-0.00040609684824499616
1.3865966796875001e-09,-0.0005748336928458241
1.3867187500000002e-09,-0.001297737006995583
1.3868408203125e-09,-0.0012045386747354043
1.386962890625e-09,0.004412493950146334
1.3870849609375001e-09,0.0017071850552693208
1.38720703125e-09,-0.0033503576077649204
1.3873291015625e-09,0.00019307783561119818
1.3874511718750001e-09,0.0012254177085573783
